3	1	1773593526922	1773593532315	5393	20	20
2	1	1773593526922	1773593532358	5436	20	20
1	1	1773593526921	1773593532402	5481	20	20
4	1	1773593526923	1773593532402	5479	20	20
3	2	1773593532383	1773593537774	5391	20	20
2	2	1773593532426	1773593537816	5390	20	20
1	2	1773593532473	1773593537870	5397	20	20
4	2	1773593532468	1773593537913	5445	20	20
